Iteration,tanh_1_3,tanh_1_4,tanh_1_5,tanh_1_6,tanh_1_7,tanh_1_8,tanh_1_9,tanh_2_3,tanh_2_4,tanh_2_5,tanh_2_6,tanh_2_7,tanh_2_8,tanh_2_9,tanh_3_3,tanh_3_4,tanh_3_5,tanh_3_6,tanh_3_7,tanh_3_8,tanh_3_9,tanh_4_3,tanh_4_4,tanh_4_5,tanh_4_6,tanh_4_7,tanh_4_8,tanh_4_9,sigmoid_1_3,sigmoid_1_4,sigmoid_1_5,sigmoid_1_6,sigmoid_1_7,sigmoid_1_8,sigmoid_1_9,sigmoid_2_3,sigmoid_2_4,sigmoid_2_5,sigmoid_2_6,sigmoid_2_7,sigmoid_2_8,sigmoid_2_9,sigmoid_3_3,sigmoid_3_4,sigmoid_3_5,sigmoid_3_6,sigmoid_3_7,sigmoid_3_8,sigmoid_3_9,sigmoid_4_3,sigmoid_4_4,sigmoid_4_5,sigmoid_4_6,sigmoid_4_7,sigmoid_4_8,sigmoid_4_9,relu_1_3,relu_1_4,relu_1_5,relu_1_6,relu_1_7,relu_1_8,relu_1_9,relu_2_3,relu_2_4,relu_2_5,relu_2_6,relu_2_7,relu_2_8,relu_2_9,relu_3_3,relu_3_4,relu_3_5,relu_3_6,relu_3_7,relu_3_8,relu_3_9,relu_4_3,relu_4_4,relu_4_5,relu_4_6,relu_4_7,relu_4_8,relu_4_9
10000,0.28350768969387374,0.2262810952382558,0.25562033640078463,1.5838784361378915,0.7771550769803659,1.6111778716239462,0.9985014969401292,0.7489150976303137,0.17364023229301162,0.2704458716867913,0.10168602513416525,0.10966446641828638,0.21071954618623026,0.019949426466302583,0.9417081346404962,1.053815609097099,0.3079228927759238,0.045493155207808375,0.022905773238992,0.03915808120121033,0.09077609159661365,1.0217930726922713,0.5769774224410616,0.9556945459059304,1.0993850148840854,0.06059963790860964,0.00861464754190321,0.6129869484222892,0.2882376814507248,0.27655980976410455,0.23882770467441727,0.1953354596439527,0.17294805213035797,0.17806296188275217,0.16955333123030145,0.20402823367212977,0.1500716271052657,0.08520554647970942,0.06655330281413877,0.05481701417832455,0.05449276453914955,0.052144162886443114,0.22404062640122102,0.2565631626284779,0.062121584909763904,0.0576464365790884,0.0346168830370569,0.03212245210091717,0.03261147688128573,0.21242675105349323,1.0986627299442828,1.098668058977883,1.098615097318202,0.029400470951952723,0.08498210302851178,0.03225945727539372,0.4868028592402604,1.1149768767439692,1.0857591722291684,3.518894651800746,0.5678852662097374,1.1206979603790523,1.087199199758834,1.1187247167776067,1.0973827268752623,1.121396924431754,1.0497648228757284,1.1041778356022678,1.311172181311691,1.1496582130733446,1.1365577713546455,1.099212141096352,1.192899715824207,1.1257728724245708,0.6025201844590935,1.1087279458286723,1.0984398113116147,1.099153538792652,1.110860885291848,1.0987702672948358,1.1406751549464988,1.1118000414320348,1.0987053808033338,1.149114247679838
11000,0.3529000791252998,0.24463002890132143,0.26599793019891255,1.5905216286547377,0.7709534071399472,1.6031595244315604,0.9468226615046575,0.7774573507176379,0.14788048648032528,0.2663230475187948,0.1024863586306781,0.09837532373544632,0.13515153033325863,0.042776106046609044,0.9787326880713502,1.0391169438130061,0.40141482991071425,0.052775021453581705,0.1672492476164928,0.08856225710401816,0.00838485454025719,1.0055257806084033,0.6325879513458114,0.8631275944629998,1.0992660846963476,0.037278067060456305,0.008217733789078066,0.9515785695881863,0.28677965525440147,0.27456204893155856,0.23725810684539564,0.19374498216750677,0.17183872796866714,0.17571928772001447,0.16763534366207122,0.20343377113399935,0.14895003416341798,0.08153816824568774,0.06426091787075819,0.05322868736907301,0.053152298798152274,0.05071528028015187,0.22029698783143986,0.22844665226246602,0.060439151982379875,0.08446297909006205,0.03392802565052261,0.03162638942295726,0.032046066131788314,0.23335074778289214,1.0986538887508528,1.0986617351411943,1.0985966383582293,0.03062675038931706,0.030886377012671166,0.03245039994867115,0.4853877181265344,1.11487655401344,1.0893605905823738,3.5106796413279633,0.528947950311148,1.1209199163118688,1.0900395246347787,1.1186574461572523,1.0987307776577446,1.1194603004181098,0.977851555698797,1.1044849832825319,1.311779950746245,1.1496056982487408,1.13655164020436,1.099092105323513,1.1928410348973832,1.12576337358089,0.5981296271357032,1.1086510595991943,1.0987634691439898,1.0989450698971708,1.1108518387851642,1.0987601247733274,1.1404904332898487,1.111806240816884,1.0987100815565016,1.1479990144514514
12000,0.5722004433601331,0.21859722512343227,0.3743698521698925,1.5934064346498522,0.7620571809333607,1.594736585150155,0.706646480490544,0.771280118621082,0.2251165234668638,0.2938902117105765,0.16925022125806513,0.09903581659678981,0.17961767404082787,0.020969613558099502,1.0980722173127093,1.08880415973906,0.324983840431813,0.0560995695696496,0.018828383247400316,0.03963764102606766,0.007998936037148187,0.9956892958620237,0.47735746782332306,0.8023986631373262,1.0991466572536448,0.03227593171916805,0.007953267819805614,0.7094963047970464,0.28567269404724155,0.2729569332154425,0.23604869317944702,0.19249978675897134,0.1710760058464051,0.17346809519717551,0.16621270109483877,0.20296195847182347,0.14848797709754813,0.07777675632853691,0.06266871614189268,0.05208772965199613,0.0520949281664497,0.049738255481778036,0.21737357335019475,0.2276356865566785,0.062019114824769996,0.23540341061355802,0.03337749841792255,0.03268059307519455,0.0316147739401939,0.23254895796487624,1.098646566401575,1.0986557338483995,1.0985740689666215,0.02813949670590392,0.030148420756573566,0.02884649957647513,0.48089428767054837,1.1146562086910616,1.0923992256919675,3.5177922785890963,0.5306954334245978,1.1211022061955898,1.092590187095636,1.118624754384048,1.099745295335088,1.1179778898625559,0.9090883756812241,1.1047498941623781,1.3120420734089833,1.1496168586013509,1.1365466204932704,1.0990091761195362,1.1927903088454515,1.1257556209573207,0.5997729700563841,1.108601779168493,1.0990395326103508,1.0988208561787558,1.1108444322060054,1.0987518208620999,1.1403173021485922,1.111815069359483,1.0986988403204094,1.146994548796587
13000,0.31130536712561796,0.26428183019966583,0.25428985687612343,1.5938419258707615,0.7707843495356267,1.5860039635876981,0.8032661369905109,0.6983881176119909,0.13612532821416623,0.34056418470198707,0.10907450916064411,0.09081280858176703,0.31245226575930485,0.0123701750704334,1.0965456745836935,0.8977881451524982,0.3039533495907908,0.0747443990580395,0.03222064367348794,0.009613443029044435,0.007941072847119007,0.7519503212801478,0.34412171405392394,0.7888486999596982,1.0990389477961622,0.016327856121530225,0.00763398296101812,1.6799915137932206,0.28482715283423293,0.271653888885443,0.2351117633971812,0.1915032541900313,0.170535898681728,0.17129396132812563,0.1649085500255098,0.20258906629699203,0.1482368259373463,0.07361905801882868,0.06151168304694569,0.051240281893566345,0.05118282029369099,0.049075551186092484,0.21502076978637852,0.060104489713956565,0.05645349985606522,0.051459912270091224,0.033038424512320565,0.03138458447141259,0.031471413582496006,0.21938884929769994,1.0986405089899098,1.0986500253802294,1.0985393753630706,0.02981387077583402,0.029987120336948763,0.029243819137885808,0.4793352903664463,1.1144267491629392,1.094893258345906,3.6829570871151223,0.5275739504008103,1.121204112585627,1.0948265252344491,1.1186194591717136,1.1005033332136633,1.1168041558796684,0.8652505301216904,1.1049575164638394,1.3120993990358778,1.1496396043997086,1.13654251074253,1.0989481950232727,1.1927463360690398,1.1257493413947546,0.6039630779627402,1.108573231184414,1.0992614033867867,1.0987619201886747,1.1108383682725167,1.0987450222625978,1.1401614057304927,1.1118240725250501,1.0986866447480004,1.1460885824871079
14000,0.34724219796843314,0.23499023629602955,0.2532690327756044,1.5926749640248272,0.7948274089930694,1.5770578529283141,0.9128135700346733,0.6744095665378983,0.17874008545664577,0.2642634740144209,0.11408008049606386,0.09817497457106486,0.022742109387997866,0.012078698201729332,1.0940837290822918,0.7286200605255889,0.28716640331573146,0.041693763731282946,0.14202718783747292,0.009143080210467005,0.007893257762223651,1.5229954682076838,0.33940304773948976,0.7912955890476733,1.098948856795905,0.018061216352032096,0.0072683601929744495,1.1394733607908474,0.28417819263503696,0.2705861564170371,0.23438198186809409,0.19068718225181464,0.17014289966526525,0.16926977707729157,0.1634149364721562,0.20229652650344132,0.1480815660646502,0.0707285203731183,0.0606420787574488,0.05059363848223001,0.050378097263576116,0.04861830390305533,0.21306704343554528,0.058128849772059565,0.05547125363567708,0.07104784951873117,0.032687986438407715,0.031057112870453787,0.03110657556313673,0.2167133950388877,1.0986355054428896,1.0986446918596453,1.098467542059853,0.027234893586214445,0.5845097024911343,0.028076777834292663,0.4828289911289618,1.1142181620000993,1.0969314682269227,3.9123824195395556,0.526580590557151,1.1212603240186692,1.0967735885449044,1.1186360963829858,1.1010710612921362,1.115861431204727,0.8157233893141538,1.1051505175461385,1.312094084813104,1.1496537587053557,1.1365391459968612,1.0989012469939958,1.1927078199414543,1.125744273333527,0.6060157675659117,1.1085555299386336,1.0994321116205508,1.0987505555684969,1.1108334035933352,1.0987394560957735,1.1400211643369393,1.1118329665609825,1.0986769454987018,1.1452726269264637
15000,0.63975541312617,0.3604021230593383,0.252201305026149,1.5904526189187667,0.8565921694305023,1.5679403043175815,0.9465012398949841,0.9074954362477191,0.2226526021185336,0.27851632415242544,0.1077895056945652,0.09958730395859933,0.018405522075511094,0.011893830865940078,1.077978845757638,0.6625493188439421,0.28717542794436607,0.05085753763382709,0.05906244256228362,0.008791083964680948,0.007795736211502832,1.1980552663399184,0.25827721465502157,0.8139268702579612,1.0988734712369916,0.01638977531298839,0.006930816561930173,0.9625845594282506,0.2836781946313839,0.26970362774032447,0.23381065791003552,0.19000395515554988,0.16984905985717733,0.16750992961664907,0.1618450214786177,0.20206912297367974,0.14798158645547083,0.0688908398304987,0.0599721261349912,0.050089517838962296,0.049729442536538285,0.04829090904811952,0.2114033005995334,0.0568891239838565,0.0555383986374048,0.05143119405579247,0.032361361825604514,0.03086523119218954,0.03372084266128547,0.2378700610437538,1.0986313785115143,1.0986398283428245,1.0982266772734912,0.03135937461748724,0.027866257903482353,0.027710863259755945,0.48008801294241304,1.1139956402379396,1.0985633442363292,4.115544075658343,0.5173487107008109,1.1212800575947077,1.098445181892267,1.1186737339125037,1.1014936231683068,1.1151038091250074,0.7676010495731092,1.1053530112423526,1.312089733939002,1.149690971135854,1.136536391203656,1.098869734167061,1.192673915924139,1.125740057263701,0.6753636585911504,1.108544087079035,1.0994155863491233,1.0987495106111669,1.11082933889846,1.0987348989493921,1.1398949960592817,1.1118416463961571,1.0986693309242312,1.1445387891606262
16000,0.29429710085121824,0.22460560184966222,0.2798042592512053,1.5875402758825057,0.9015578455442684,1.5586147024982944,0.9810097467800728,1.537217578434282,0.19745573259739807,0.27484870581229587,0.11018309700120511,0.10250893493726543,0.016154013867240465,0.011735643110073518,1.5745695478411557,1.086910314980522,0.6528455700831912,0.22173887774015225,0.021545912771357343,0.13824997928574007,0.007683013320700294,1.1239428876777073,0.3807858960912211,0.797450718158938,1.098796192507067,0.015724402173166716,0.260312017678997,1.0365378373346827,0.28329176193453776,0.2689681226198886,0.2333612603209791,0.1894208616329495,0.16962271815294142,0.16609048251222971,0.16049513334085705,0.20189425263059538,0.14791902288013536,0.06768176329458592,0.059445962302601435,0.049689829069042415,0.04922283433730886,0.048045535935576804,0.20996107568511643,0.3922063795345371,0.05366619391801823,0.05883558218910639,0.032147093172885347,0.0310621514450281,0.03082710614237802,0.20966490370949975,1.0986279790355364,1.0986354964318368,1.0945026780202873,0.026839897049341015,0.0282304058333169,0.02890836568471686,0.48364107768954684,1.1137914576011785,1.0998723983626173,4.2330413822404225,0.5278254423457601,1.1212536192716576,1.0998463328001507,1.1187153972726855,1.1018087980958338,1.1144862202615566,0.7275923315858258,1.1055433981697222,1.3120861717801962,1.1497506680904894,1.136534135792296,1.0988490566850295,1.1926438308379121,1.12573664547997,0.6100823274750483,1.108536227120334,1.0994494459592123,1.0987479582347366,1.1108260110410448,1.0987311679108167,1.139781466290425,1.1118500235922997,1.098662690546314,1.1438789934722524
17000,0.31614976580590964,0.2633104903904507,0.30529312810348974,1.584112322266015,0.9438103173328731,1.548965518026239,0.9888404090622334,1.265157894485345,0.34000618944944216,0.2578570281046366,0.105849784367639,0.10710468996143645,0.023959912738081107,0.011600090143615694,1.5585393973435386,0.8035615495729715,0.2661693842957181,0.17974932153833126,0.02933844086051803,0.041706531332421755,0.007573058084239855,1.1016931727329153,0.3393063006706374,0.8055937939728738,1.100580340326433,0.015426533560200358,0.42699597029801,1.168656770566872,0.2829923293545733,0.2683501770698436,0.23300618165120565,0.18891553814607198,0.16944210446310798,0.16501095175536726,0.1593812778180936,0.2017615084790324,0.14788466122328892,0.06687680937567417,0.05902617627353626,0.04936874510987441,0.04882217213428499,0.04785350486754969,0.20869529567531483,0.0558950724492539,0.05393931145235278,0.06296590452711798,0.032070921631269435,0.030805521055533983,0.03051445208176863,0.22997404105279962,1.0986251817574908,1.0986317142907331,0.8372134462665928,0.025710628617949823,0.02690875928491445,0.02676888721319965,0.48540489550344995,1.1136256807700677,1.1009002722501935,4.608357462680208,0.49774065318071053,1.1211677863869742,1.1010312060094503,1.118759818170606,1.102044856679437,1.1139755183044555,0.704481384164282,1.105698233021382,1.3120832553604007,1.149813713131589,1.1365322892361218,1.0988319385162455,1.1926170191234167,1.1257338521756415,0.6085533445879121,1.1085309208487437,1.0993964489447603,1.0987465154778588,1.1108232864490848,1.098728113225343,1.1396792763701764,1.1118580357134482,1.0986572879936707,1.14328555252188
18000,0.3333074303695258,0.2500965440817646,0.2525622662060109,1.5804425400261726,0.9694033916080981,1.538817647369206,1.004847749558065,0.6309190142283081,0.26900510132999794,0.320938579315256,0.10820929651920547,0.13995484653745377,0.01570772928207076,0.011484428528935895,1.350869873973853,0.6811725982682177,0.2820916452665238,0.031286227808678804,0.013035661921848253,0.010048906070519358,0.00746993758443247,1.0997159775905287,0.3486733450972225,0.8254222023985893,1.098708509223867,0.016027376676975864,0.008879834285890214,1.1348843189656153,0.2827598070362534,0.2678268005789719,0.23272442843736477,0.18847254971162183,0.16929153056630689,0.1642164643469028,0.15844871007848865,0.20166235660249626,0.14787310801611966,0.0663220738840716,0.05868645996360936,0.04910811263990361,0.04850060442814772,0.047697876079281144,0.20757434015541892,0.05644345324101181,0.05263007585393814,0.051686827852236585,0.03196843776124176,0.03070505492504298,0.03040741368767196,0.215209416201807,1.098622881890907,1.0986284642827293,0.3762712747147926,0.02672196133963788,0.026943263310081966,0.027488103935587604,0.48308573543111466,1.113492031506797,1.1017343928125092,4.656203572854854,0.498519759303887,1.1210545941282197,1.1020137748772725,1.1187986213291399,1.1022242445299282,1.113549746012743,0.6733401142235106,1.105785857561201,1.3120808676217046,1.1498762914587122,1.136530777418914,1.0988152156282995,1.1925930258704955,1.1257315652343562,0.6092359886551986,1.1085273193360057,1.0993388929226116,1.0987458798172025,1.1108210557641662,1.0987256122854159,1.1395872557553224,1.111865641924203,1.0986534861981416,1.142751481719176
19000,0.30547703069191456,0.34072969995905544,0.33501182212594277,1.5709611815078421,0.977485425799793,1.5279811207053724,1.0445122811093575,0.7170958300774163,0.44340407795119796,0.3045389753362375,0.11973532670170964,0.1072005536429803,0.014660674125162558,0.011386052487791537,1.1722178639186078,0.5697902160141253,0.25187878168259126,0.035120133258046075,0.011420770176578963,0.009095755704364474,0.007374135159837501,1.099445557844331,0.20031931120067772,0.8108714381229966,1.0986437329195096,0.0164782351620078,0.008615998363538501,1.1754609646038725,0.2825789088809855,0.26737987188079576,0.232499956310301,0.1880810010289355,0.16915900347642715,0.16363694374967386,0.15770112986113036,0.20158984904953825,0.14788086661133915,0.06592671237216467,0.0584074870393489,0.04889472758018367,0.04823833000991868,0.04756843717512153,0.20657484347219374,0.095189250632013,0.05340899179566074,0.23026172163958,0.21128789429472988,0.03062813897659884,0.030216716818611718,0.21696566929673594,1.098620992130903,1.0986257055362803,0.22623244337767798,0.02555110316632727,0.027783915554062857,0.026129381499424845,0.48406378547883844,1.1133829532920845,1.102409354975434,4.9461469625610786,0.49684769120839445,1.120928237047962,1.1028331599693189,1.1188317835814408,1.102359087487515,1.1131909429732234,0.6509560347374849,1.1058245286384594,1.312078912726154,1.1499374117960535,1.1365295396600512,1.0988032693358056,1.1925715204235514,1.1257296928639204,0.6133866549051555,1.1085249225541458,1.099408915617158,1.0987458111221213,1.1108192294520873,1.0987235647094633,1.1395043660241684,1.1118728166093306,1.0986505146997365,1.1422705833940006
